date,sensor_id,zone_id,ground_moisture,temperature,humidity,pH,nutrient_N,nutrient_P,nutrient_K
2025-06-17,S5_1,zone_5,10.0,31.61,59.31,6.3,42.43,23.49,183.65
2025-06-18,S5_1,zone_5,10.0,29.91,58.73,6.2,43.01,21.07,201.21
2025-06-19,S5_1,zone_5,10.0,31.81,51.15,6.27,41.96,19.83,179.8
2025-06-20,S5_1,zone_5,10.0,37.71,54.2,6.53,42.04,18.6,201.1
2025-06-21,S5_1,zone_5,10.0,22.94,70.64,6.32,44.15,25.93,196.92
2025-06-22,S5_1,zone_5,10.0,31.77,63.69,6.23,43.57,29.29,169.33
2025-06-23,S5_1,zone_5,10.0,23.07,62.91,6.19,44.18,25.18,149.52
2025-06-24,S5_1,zone_5,10.0,24.62,53.8,6.22,43.08,23.83,164.11
2025-06-25,S5_1,zone_5,10.0,39.07,72.05,6.52,42.19,33.13,174.52
2025-06-26,S5_1,zone_5,10.0,32.22,72.14,6.2,41.07,20.21,157.89
2025-06-27,S5_1,zone_5,10.0,33.06,72.45,5.97,40.47,23.4,152.78
2025-06-28,S5_1,zone_5,10.0,37.12,65.63,6.23,41.64,22.89,188.54
2025-06-29,S5_1,zone_5,10.0,34.42,55.75,6.01,40.21,19.87,196.46
2025-06-30,S5_1,zone_5,10.0,25.08,55.55,5.94,42.74,24.0,162.61
2025-07-01,S5_1,zone_5,10.0,26.09,60.39,6.21,42.48,18.27,148.88
2025-07-02,S5_1,zone_5,10.0,29.54,66.29,6.18,41.73,21.3,171.19
2025-07-03,S5_1,zone_5,10.0,25.92,59.95,6.27,43.34,20.86,197.56
2025-07-04,S5_1,zone_5,10.0,37.0,53.58,6.19,42.43,24.23,193.48
2025-07-05,S5_1,zone_5,10.0,23.44,65.49,6.16,41.55,21.68,179.66
2025-07-06,S5_1,zone_5,10.0,26.87,63.17,6.26,42.1,19.97,210.54
2025-07-07,S5_1,zone_5,10.0,23.29,52.08,6.13,42.21,22.17,190.5
2025-07-08,S5_1,zone_5,10.0,34.54,50.7,6.33,43.44,19.53,188.96
2025-07-09,S5_1,zone_5,10.0,19.97,45.82,5.97,44.27,18.2,175.79
2025-07-10,S5_1,zone_5,10.0,35.36,66.0,6.12,43.86,27.05,178.23
2025-07-11,S5_1,zone_5,10.0,19.16,65.51,6.34,44.48,18.98,176.06
2025-07-12,S5_1,zone_5,10.0,39.1,80.84,6.01,46.58,23.23,164.32
2025-07-13,S5_1,zone_5,10.0,25.3,54.61,5.96,46.45,23.46,181.58
2025-07-14,S5_1,zone_5,10.0,30.75,65.45,6.22,44.87,29.89,195.07
2025-07-15,S5_1,zone_5,10.0,25.16,65.91,6.16,42.19,21.24,232.45
2025-07-16,S5_1,zone_5,10.0,32.09,64.13,6.36,40.74,16.16,181.48
2025-07-17,S5_1,zone_5,10.0,23.87,56.96,6.23,42.22,23.43,201.15
2025-07-18,S5_1,zone_5,10.0,31.34,56.95,6.01,41.82,21.36,167.35
2025-07-19,S5_1,zone_5,10.0,31.85,65.06,6.33,40.7,23.38,174.04
2025-07-20,S5_1,zone_5,10.0,34.66,72.85,6.15,42.06,18.05,179.88
2025-07-21,S5_1,zone_5,10.0,25.11,52.01,6.45,41.51,23.86,173.9
2025-07-22,S5_1,zone_5,10.0,26.99,62.89,6.4,41.26,21.86,168.3
2025-07-23,S5_1,zone_5,10.0,26.06,51.33,5.91,41.36,31.29,176.37
2025-07-24,S5_1,zone_5,10.0,24.01,65.49,6.4,41.73,20.03,194.37
2025-07-25,S5_1,zone_5,10.0,32.5,78.71,6.13,43.06,20.89,174.55
2025-07-26,S5_1,zone_5,10.0,35.94,53.01,5.97,43.49,21.91,174.01
2025-07-27,S5_1,zone_5,10.0,20.33,52.54,6.06,43.61,18.34,191.38
2025-07-28,S5_1,zone_5,10.0,26.6,55.31,6.11,42.8,23.38,199.84
2025-07-29,S5_1,zone_5,10.0,29.1,57.4,6.4,42.71,24.72,182.14
2025-07-30,S5_1,zone_5,10.0,23.26,52.67,6.16,44.3,23.87,172.57
2025-07-31,S5_1,zone_5,10.0,29.09,67.67,6.12,45.13,29.7,175.59
2025-08-01,S5_1,zone_5,10.0,23.17,59.76,6.31,44.74,19.12,140.0
2025-08-02,S5_1,zone_5,10.0,26.17,59.52,6.4,46.67,16.23,176.34
2025-08-03,S5_1,zone_5,10.0,26.03,57.38,6.12,44.72,24.16,168.68
2025-08-04,S5_1,zone_5,10.0,26.16,55.03,6.14,44.41,15.2,184.36
2025-08-05,S5_1,zone_5,10.0,34.96,59.1,6.32,44.29,22.94,159.83
2025-08-06,S5_1,zone_5,10.0,31.67,61.69,6.11,43.34,25.08,180.11
2025-08-07,S5_1,zone_5,10.0,28.27,67.96,6.1,41.72,20.55,169.66
2025-08-08,S5_1,zone_5,10.0,23.33,61.58,6.05,42.14,19.99,190.33
2025-08-09,S5_1,zone_5,10.0,32.82,54.37,6.35,42.05,21.5,188.23
2025-08-10,S5_1,zone_5,10.0,28.38,46.51,6.16,42.09,27.23,194.7
2025-08-11,S5_1,zone_5,10.0,33.84,50.05,6.18,41.35,13.52,225.4
2025-08-12,S5_1,zone_5,10.0,30.85,50.08,6.11,43.83,25.84,176.73
2025-08-13,S5_1,zone_5,10.0,37.59,60.09,5.99,44.48,18.47,158.94
2025-08-14,S5_1,zone_5,10.0,26.64,48.31,6.08,44.23,24.09,183.93
2025-08-15,S5_1,zone_5,10.0,23.0,54.43,6.41,43.72,21.51,170.76
2025-08-16,S5_1,zone_5,10.0,34.75,59.38,6.31,50.0,20.89,224.13
2025-08-17,S5_1,zone_5,10.0,26.53,59.41,6.36,49.95,12.87,170.55
2025-08-18,S5_1,zone_5,10.0,25.42,72.11,6.14,50.0,25.64,196.91
2025-08-19,S5_1,zone_5,10.0,33.18,69.25,6.2,50.0,21.93,169.06
2025-08-20,S5_1,zone_5,10.0,18.74,49.74,6.17,50.0,24.73,174.08
2025-08-21,S5_1,zone_5,10.0,25.98,65.47,6.38,48.16,19.5,170.58
2025-08-22,S5_1,zone_5,10.0,23.36,57.11,6.25,48.1,19.1,158.39
2025-08-23,S5_1,zone_5,10.0,25.02,60.19,6.03,47.55,19.51,154.68
2025-08-24,S5_1,zone_5,10.0,31.75,62.98,6.17,49.55,24.57,139.66
2025-08-25,S5_1,zone_5,10.0,30.95,54.5,6.06,47.97,15.02,181.72
2025-08-26,S5_1,zone_5,10.2,20.61,58.71,6.46,48.16,22.66,202.2
2025-08-27,S5_1,zone_5,10.0,31.69,66.01,6.21,48.71,25.13,188.35
2025-08-28,S5_1,zone_5,10.0,22.79,52.58,6.15,47.41,16.53,180.84
2025-08-29,S5_1,zone_5,10.0,24.42,62.98,5.87,45.56,24.63,165.57
2025-08-30,S5_1,zone_5,10.0,32.63,64.12,6.3,44.55,23.01,173.47
2025-08-31,S5_1,zone_5,10.0,31.86,61.08,6.42,44.08,21.72,166.02
2025-09-01,S5_1,zone_5,10.0,24.65,65.02,6.04,44.04,21.95,192.64
2025-09-02,S5_1,zone_5,10.0,22.38,76.06,6.15,42.62,21.74,183.71
2025-09-03,S5_1,zone_5,10.0,33.05,57.58,6.09,41.23,29.51,203.62
2025-09-04,S5_1,zone_5,10.69,20.58,63.45,6.02,44.59,28.69,198.73
2025-09-05,S5_1,zone_5,10.0,30.69,66.64,6.42,42.86,22.48,136.61
2025-09-06,S5_1,zone_5,12.54,16.51,72.58,6.45,41.39,20.76,173.39
2025-09-07,S5_1,zone_5,13.61,15.91,68.42,6.43,41.62,25.16,160.55
2025-09-08,S5_1,zone_5,12.0,19.16,72.34,5.98,41.09,25.37,172.58
2025-09-09,S5_1,zone_5,10.0,24.19,80.34,6.23,40.69,24.13,177.94
2025-09-10,S5_1,zone_5,10.0,22.11,80.86,6.26,40.84,20.09,180.66
2025-09-11,S5_1,zone_5,10.0,22.51,56.83,6.08,40.75,28.23,151.77
2025-09-12,S5_1,zone_5,10.0,21.63,52.24,6.2,42.13,25.97,152.46
2025-09-13,S5_1,zone_5,10.0,20.85,62.76,6.22,42.62,26.37,165.21
2025-09-14,S5_1,zone_5,10.0,28.69,69.74,6.21,43.89,24.21,178.17
2025-09-15,S5_1,zone_5,10.0,18.06,74.73,6.29,43.87,21.47,216.62
2025-09-16,S5_1,zone_5,10.0,19.13,80.05,6.05,43.87,22.81,173.0
2025-09-17,S5_1,zone_5,10.0,15.71,68.36,6.3,42.75,22.17,199.39
2025-09-18,S5_1,zone_5,10.52,16.17,61.35,6.33,43.14,23.41,199.28
2025-09-19,S5_1,zone_5,10.38,20.35,66.87,6.17,41.25,20.81,198.82
2025-09-20,S5_1,zone_5,10.0,22.27,70.54,6.27,40.46,20.59,199.67
2025-09-21,S5_1,zone_5,10.0,25.86,71.89,6.12,42.19,21.91,179.5
2025-09-22,S5_1,zone_5,10.0,22.87,61.58,6.04,40.88,27.56,176.13
2025-09-23,S5_1,zone_5,10.0,22.14,70.65,6.16,38.54,27.24,187.68
2025-09-24,S5_1,zone_5,10.55,28.03,72.77,6.01,37.85,26.32,189.97
2025-09-25,S5_1,zone_5,10.0,22.12,71.86,6.59,36.5,22.82,130.13
2025-09-26,S5_1,zone_5,11.33,24.22,69.5,6.24,35.77,18.5,176.43
2025-09-27,S5_1,zone_5,12.1,20.57,75.62,6.09,36.55,24.83,171.34
2025-09-28,S5_1,zone_5,10.82,28.95,76.81,6.18,38.66,15.67,192.72
2025-09-29,S5_1,zone_5,10.19,19.73,63.88,6.25,39.97,25.89,169.63
2025-09-30,S5_1,zone_5,10.32,25.35,73.03,5.99,40.33,20.62,202.02
2025-10-01,S5_1,zone_5,10.0,28.59,75.41,6.02,42.69,24.52,176.23
2025-10-02,S5_1,zone_5,11.52,15.82,69.3,6.1,43.21,19.83,166.7
2025-10-03,S5_1,zone_5,10.95,17.58,64.37,6.29,42.93,23.26,181.76
2025-10-04,S5_1,zone_5,10.0,21.52,71.22,6.27,43.15,22.83,160.4
2025-10-05,S5_1,zone_5,10.0,25.8,68.76,6.48,43.39,21.01,152.45
2025-10-06,S5_1,zone_5,10.0,26.73,66.45,6.17,43.15,17.09,168.2
2025-10-07,S5_1,zone_5,10.0,18.84,64.89,6.24,42.44,19.39,192.38
2025-10-08,S5_1,zone_5,10.0,18.36,85.23,6.07,41.39,24.33,178.37
2025-10-09,S5_1,zone_5,11.32,22.73,76.43,6.44,42.04,22.05,163.14
2025-10-10,S5_1,zone_5,10.0,19.05,70.04,6.27,41.5,22.1,159.01
2025-10-11,S5_1,zone_5,10.0,15.44,62.48,6.5,42.84,25.44,210.39
2025-10-12,S5_1,zone_5,10.0,25.37,68.52,6.23,40.87,21.17,163.6
2025-10-13,S5_1,zone_5,10.0,24.95,77.24,6.33,40.58,16.22,174.05
2025-10-14,S5_1,zone_5,10.0,15.77,62.19,6.33,38.61,23.27,162.73
2025-10-15,S5_1,zone_5,10.0,17.16,75.21,6.32,37.48,23.42,177.98
2025-10-16,S5_1,zone_5,10.0,26.54,54.32,6.36,37.9,18.52,179.25
2025-10-17,S5_1,zone_5,10.0,13.86,64.56,6.45,38.86,23.0,151.59
2025-10-18,S5_1,zone_5,10.0,25.06,72.55,5.94,37.65,27.65,173.41
2025-10-19,S5_1,zone_5,10.0,19.82,75.46,6.21,36.45,26.01,185.98
2025-10-20,S5_1,zone_5,10.0,21.88,58.53,5.99,37.32,16.87,181.13
2025-10-21,S5_1,zone_5,10.0,21.99,72.32,6.28,36.18,28.2,168.17
2025-10-22,S5_1,zone_5,10.0,27.78,61.38,6.44,35.98,22.56,188.39
2025-10-23,S5_1,zone_5,10.0,17.62,60.56,6.17,36.1,12.52,209.39
2025-10-24,S5_1,zone_5,10.0,27.83,78.18,6.36,37.34,15.34,203.84
2025-10-25,S5_1,zone_5,10.0,26.54,63.76,6.45,37.61,16.21,197.41
2025-10-26,S5_1,zone_5,10.0,27.23,61.55,6.24,39.45,18.77,168.07
2025-10-27,S5_1,zone_5,10.0,25.34,65.22,6.1,36.62,16.55,202.62
2025-10-28,S5_1,zone_5,10.0,26.51,71.06,6.33,37.9,22.1,190.8
2025-10-29,S5_1,zone_5,10.23,22.31,75.89,6.36,35.69,13.82,159.42
2025-10-30,S5_1,zone_5,10.0,19.97,71.73,6.47,34.1,25.61,220.18
2025-10-31,S5_1,zone_5,11.02,23.28,73.58,6.24,34.53,22.63,164.02
2025-11-01,S5_1,zone_5,10.0,21.77,68.45,6.52,32.46,16.4,161.86
2025-11-02,S5_1,zone_5,10.0,23.51,61.96,6.23,31.47,24.93,164.99
2025-11-03,S5_1,zone_5,10.0,26.83,76.93,6.16,34.34,23.41,181.97
2025-11-04,S5_1,zone_5,10.0,25.68,68.19,6.2,33.54,26.77,157.26
2025-11-05,S5_1,zone_5,11.17,18.11,87.86,6.35,33.39,27.68,225.04
2025-11-06,S5_1,zone_5,10.0,17.47,74.61,6.17,33.21,19.46,203.3
2025-11-07,S5_1,zone_5,10.0,24.8,81.16,6.22,33.5,15.29,184.03
2025-11-08,S5_1,zone_5,10.0,23.77,65.56,6.61,34.33,26.91,173.26
2025-11-09,S5_1,zone_5,10.0,16.88,75.28,6.14,35.5,15.29,155.92
2025-11-10,S5_1,zone_5,11.42,16.41,81.54,6.41,35.51,18.01,190.43
2025-11-11,S5_1,zone_5,10.0,27.78,78.68,6.27,35.95,20.45,145.61
2025-11-12,S5_1,zone_5,10.0,23.53,79.02,6.53,36.32,16.69,175.29
2025-11-13,S5_1,zone_5,10.0,19.64,83.53,6.28,36.19,21.29,183.07
2025-11-14,S5_1,zone_5,10.0,20.3,72.69,6.4,50.0,21.01,132.39
2025-11-15,S5_1,zone_5,10.0,19.67,71.43,6.17,49.33,16.34,206.75
2025-11-16,S5_1,zone_5,10.33,26.5,64.75,6.42,47.72,23.07,178.77
2025-11-17,S5_1,zone_5,10.0,29.32,74.8,6.09,49.55,16.83,153.06
2025-11-18,S5_1,zone_5,10.0,26.55,72.32,6.36,50.0,16.38,171.18
2025-11-19,S5_1,zone_5,10.0,24.59,73.7,6.31,50.0,21.95,188.97
2025-11-20,S5_1,zone_5,10.0,20.41,83.07,6.16,50.0,24.14,173.67
2025-11-21,S5_1,zone_5,10.0,21.46,65.97,6.27,48.53,27.41,167.87
2025-11-22,S5_1,zone_5,10.0,21.88,59.97,6.18,48.06,26.4,148.24
2025-11-23,S5_1,zone_5,10.0,16.69,67.76,6.13,49.62,20.55,147.04
2023-11-25,S5_2,zone_5,15.15,12.75,68.75,6.31,21.06,26.04,163.02
2023-11-26,S5_2,zone_5,14.28,24.72,69.59,6.57,21.36,26.1,211.42
2023-11-27,S5_2,zone_5,14.44,23.05,60.18,6.34,20.62,24.08,191.64
2023-11-28,S5_2,zone_5,13.21,25.95,87.5,6.19,21.09,26.75,174.37
2023-11-29,S5_2,zone_5,12.43,22.97,76.97,6.24,20.01,29.2,156.16
2023-11-30,S5_2,zone_5,10.0,23.12,81.41,6.3,20.99,26.68,168.23
2023-12-01,S5_2,zone_5,10.0,15.34,87.28,6.3,22.95,23.94,173.29
2023-12-02,S5_2,zone_5,10.0,17.04,78.93,6.51,22.67,28.26,216.14
2023-12-03,S5_2,zone_5,10.0,12.62,72.39,6.58,21.92,30.43,230.83
2023-12-04,S5_2,zone_5,10.0,11.77,79.03,6.61,21.87,23.01,186.87
2023-12-05,S5_2,zone_5,10.0,22.36,76.12,6.62,22.02,25.0,187.63
2023-12-06,S5_2,zone_5,10.96,16.35,91.77,6.49,22.02,32.65,214.69
2023-12-07,S5_2,zone_5,11.26,12.51,95.0,6.48,22.81,34.67,184.11
2023-12-08,S5_2,zone_5,13.8,13.08,86.33,6.49,24.51,27.6,200.73
2023-12-09,S5_2,zone_5,10.0,20.38,88.89,6.53,23.63,30.71,204.37
2023-12-10,S5_2,zone_5,10.0,16.86,90.21,6.67,23.29,28.81,204.57
2023-12-11,S5_2,zone_5,10.0,13.82,76.21,6.41,21.28,25.18,195.44
2023-12-12,S5_2,zone_5,10.08,15.89,83.05,6.41,22.73,26.16,177.01
2023-12-13,S5_2,zone_5,10.0,19.98,81.25,6.53,23.15,24.66,190.43
2023-12-14,S5_2,zone_5,10.0,17.93,77.76,6.37,22.41,23.97,177.94
2023-12-15,S5_2,zone_5,12.38,11.86,78.02,6.18,20.62,23.99,173.77
2023-12-16,S5_2,zone_5,13.75,13.81,71.16,6.52,21.08,29.69,201.57
2023-12-17,S5_2,zone_5,13.34,9.25,76.85,6.22,19.5,26.37,175.65
2023-12-18,S5_2,zone_5,11.04,14.09,85.53,6.26,20.88,22.56,200.63
2023-12-19,S5_2,zone_5,12.48,17.7,79.07,6.39,20.52,22.81,195.47
2023-12-20,S5_2,zone_5,10.0,10.39,67.61,6.56,20.26,28.64,164.0
2023-12-21,S5_2,zone_5,12.02,12.51,79.61,6.28,19.6,24.81,200.91
2023-12-22,S5_2,zone_5,10.15,21.16,91.48,6.31,19.88,34.72,215.27
2023-12-23,S5_2,zone_5,12.42,12.51,78.8,6.51,20.18,28.58,189.77
2023-12-24,S5_2,zone_5,12.91,8.34,71.41,6.47,18.79,30.52,153.85
2023-12-25,S5_2,zone_5,12.97,14.25,72.67,6.5,18.2,18.58,187.9
2023-12-26,S5_2,zone_5,12.2,11.98,73.47,6.48,17.6,25.55,172.7
2023-12-27,S5_2,zone_5,10.0,17.05,85.62,6.23,18.18,20.72,166.6
2023-12-28,S5_2,zone_5,10.28,14.83,95.0,6.36,18.24,30.83,183.34
2023-12-29,S5_2,zone_5,12.06,18.02,88.49,6.53,20.79,22.33,159.47
2023-12-30,S5_2,zone_5,13.02,11.61,82.07,6.4,18.52,32.84,151.61
2023-12-31,S5_2,zone_5,12.21,10.0,84.82,6.17,19.57,30.05,174.81
2024-01-01,S5_2,zone_5,12.29,10.87,93.95,6.3,20.04,28.51,212.52
2024-01-02,S5_2,zone_5,11.83,14.18,76.63,6.32,19.74,30.81,176.29
2024-01-03,S5_2,zone_5,11.58,11.23,82.01,6.38,19.58,25.87,186.03
2024-01-04,S5_2,zone_5,10.5,17.89,77.54,6.49,18.02,27.0,213.19
2024-01-05,S5_2,zone_5,10.31,9.46,88.9,6.68,18.86,22.2,193.2
2024-01-06,S5_2,zone_5,11.37,13.7,84.32,6.52,19.23,24.7,200.01
2024-01-07,S5_2,zone_5,11.04,16.2,72.95,6.49,16.74,26.87,183.61
2024-01-08,S5_2,zone_5,10.23,15.68,85.35,6.3,16.25,24.13,202.82
2024-01-09,S5_2,zone_5,10.0,16.07,84.48,6.21,17.47,35.0,201.35
2024-01-10,S5_2,zone_5,10.1,17.33,86.46,6.12,17.02,28.75,185.8
2024-01-11,S5_2,zone_5,10.87,16.93,76.87,6.48,19.32,27.84,220.21
2024-01-12,S5_2,zone_5,10.0,12.0,90.64,6.55,19.0,22.3,197.07
2024-01-13,S5_2,zone_5,10.0,12.42,84.15,6.56,20.66,25.69,189.97
2024-01-14,S5_2,zone_5,10.0,15.84,90.63,6.34,19.65,30.22,182.33
2024-01-15,S5_2,zone_5,10.0,14.97,92.26,6.46,19.75,25.31,175.75
2024-01-16,S5_2,zone_5,10.0,11.01,86.85,6.28,19.92,31.05,188.7
2024-01-17,S5_2,zone_5,10.0,16.83,82.66,6.39,19.62,17.4,188.84
2024-01-18,S5_2,zone_5,10.0,18.66,95.0,6.56,20.33,22.48,160.94
2024-01-19,S5_2,zone_5,10.0,10.31,86.56,6.19,22.08,25.97,200.68
2024-01-20,S5_2,zone_5,10.0,11.41,79.65,6.18,23.38,35.0,181.26
2024-01-21,S5_2,zone_5,10.0,13.22,88.34,6.33,25.79,28.89,192.66
2024-01-22,S5_2,zone_5,10.0,18.96,78.59,6.42,26.69,28.32,177.73
2024-01-23,S5_2,zone_5,10.0,14.62,88.29,6.47,26.15,24.16,219.9
2024-01-24,S5_2,zone_5,10.0,18.59,77.6,6.68,27.63,33.16,198.95
2024-01-25,S5_2,zone_5,10.0,16.35,87.83,6.69,27.94,27.78,191.99
2024-01-26,S5_2,zone_5,10.0,16.46,88.11,6.5,27.68,29.63,204.2
2024-01-27,S5_2,zone_5,11.57,16.21,69.86,6.6,26.11,23.36,199.88
2024-01-28,S5_2,zone_5,10.0,10.14,78.84,6.64,25.73,29.76,199.21
2024-01-29,S5_2,zone_5,10.7,14.1,84.29,6.41,26.08,32.43,209.4
2024-01-30,S5_2,zone_5,10.0,16.46,80.02,6.26,29.17,20.58,175.34
2024-01-31,S5_2,zone_5,10.0,13.96,78.82,6.7,28.86,23.94,167.25
2024-02-01,S5_2,zone_5,11.07,11.55,79.6,6.6,31.01,35.0,220.06
2024-02-02,S5_2,zone_5,11.46,11.69,79.05,6.61,28.51,27.78,168.04
2024-02-03,S5_2,zone_5,10.0,8.74,82.31,6.34,30.21,28.71,192.1
2024-02-04,S5_2,zone_5,10.0,18.77,95.0,6.33,29.22,30.57,180.71
2024-02-05,S5_2,zone_5,10.0,11.76,84.29,6.39,29.82,26.54,184.28
2024-02-06,S5_2,zone_5,10.0,9.07,77.76,6.15,30.29,32.42,206.01
2024-02-07,S5_2,zone_5,10.0,17.9,81.53,6.76,27.52,31.17,171.49
2024-02-08,S5_2,zone_5,10.0,12.2,67.16,6.44,28.48,29.29,195.85
2024-02-09,S5_2,zone_5,10.0,15.66,87.4,6.24,29.78,26.11,170.08
2024-02-10,S5_2,zone_5,12.51,6.66,95.0,6.45,28.85,33.13,170.05
2024-02-11,S5_2,zone_5,10.0,19.32,74.64,6.51,28.23,26.97,168.64
2024-02-12,S5_2,zone_5,10.0,8.01,74.94,6.75,26.8,26.8,170.67
2024-02-13,S5_2,zone_5,10.0,10.01,85.53,6.57,24.5,25.95,177.49
2024-02-14,S5_2,zone_5,10.0,17.27,82.7,6.29,27.41,23.73,163.17
2024-02-15,S5_2,zone_5,10.0,18.64,89.27,6.33,28.11,28.93,221.1
2024-02-16,S5_2,zone_5,10.0,13.31,91.43,6.27,31.65,32.43,205.78
2024-02-17,S5_2,zone_5,10.0,13.62,75.6,6.54,31.75,23.58,171.05
2024-02-18,S5_2,zone_5,10.4,10.89,78.06,6.77,32.4,33.26,169.88
2024-02-19,S5_2,zone_5,10.0,18.61,76.97,6.53,32.26,26.55,157.88
2024-02-20,S5_2,zone_5,10.0,16.81,87.67,6.45,31.2,27.56,150.25
2024-02-21,S5_2,zone_5,12.04,14.04,90.23,6.59,29.15,25.72,196.85
2024-02-22,S5_2,zone_5,10.0,13.33,85.14,6.6,29.31,29.27,175.59
2024-02-23,S5_2,zone_5,10.0,16.0,76.13,6.01,42.12,27.11,159.83
2024-02-24,S5_2,zone_5,10.0,17.98,78.35,6.72,42.25,27.51,207.85
2024-02-25,S5_2,zone_5,10.0,13.57,90.53,6.47,42.77,26.46,202.76
2024-02-26,S5_2,zone_5,10.0,6.39,75.18,6.74,42.5,26.33,175.01
2024-02-27,S5_2,zone_5,10.0,14.11,78.25,6.33,44.1,22.71,193.55
2024-02-28,S5_2,zone_5,10.56,9.32,63.46,6.68,45.52,27.48,177.67
2024-02-29,S5_2,zone_5,10.0,14.02,95.0,6.73,46.15,31.92,163.59
2024-03-01,S5_2,zone_5,10.0,14.48,84.18,6.46,44.41,30.58,155.68
2024-03-02,S5_2,zone_5,10.0,20.6,70.14,6.58,46.53,32.06,175.75
2024-03-03,S5_2,zone_5,10.0,24.3,66.01,6.34,48.87,31.87,175.76
2024-03-04,S5_2,zone_5,10.0,23.7,87.41,6.46,48.63,26.94,202.55
2024-03-05,S5_2,zone_5,10.0,14.02,62.01,6.33,47.5,30.58,157.33
2024-03-06,S5_2,zone_5,10.0,19.81,64.16,6.71,47.17,25.24,187.43
2024-03-07,S5_2,zone_5,10.0,14.81,74.6,6.61,49.01,23.49,244.69
2024-03-08,S5_2,zone_5,10.0,24.04,58.91,6.69,49.23,31.38,214.19
2024-03-09,S5_2,zone_5,10.0,24.14,94.11,6.64,50.0,20.56,206.45
2024-03-10,S5_2,zone_5,10.0,25.57,85.37,6.57,50.0,28.99,177.39
2024-03-11,S5_2,zone_5,10.01,22.52,83.08,6.71,49.03,23.58,193.85
2024-03-12,S5_2,zone_5,10.0,28.63,73.3,6.7,49.83,29.72,222.29
2024-03-13,S5_2,zone_5,10.0,16.84,94.68,6.49,50.0,24.55,173.64
2024-03-14,S5_2,zone_5,10.0,15.59,57.57,6.28,50.0,25.29,202.74
2024-03-15,S5_2,zone_5,10.0,22.87,81.25,6.44,50.0,29.78,171.06
2024-03-16,S5_2,zone_5,10.0,23.75,59.43,6.73,50.0,21.27,196.65
2024-03-17,S5_2,zone_5,10.0,20.69,76.82,6.32,49.62,28.8,206.78
2024-03-18,S5_2,zone_5,10.0,23.17,69.1,6.41,49.24,32.27,187.73
2024-03-19,S5_2,zone_5,10.0,13.36,76.22,6.43,50.0,25.63,157.95
2024-03-20,S5_2,zone_5,10.0,18.14,77.35,6.65,50.0,27.33,203.61
2024-03-21,S5_2,zone_5,10.0,23.83,71.81,6.21,49.09,19.85,191.02
2024-03-22,S5_2,zone_5,10.0,15.03,73.84,6.84,49.74,24.25,196.78
2024-03-23,S5_2,zone_5,11.58,13.12,81.63,6.59,47.87,29.88,160.6
2024-03-24,S5_2,zone_5,10.0,16.4,64.99,6.6,47.93,24.97,179.83
2024-03-25,S5_2,zone_5,10.0,24.2,80.13,6.75,46.64,22.88,146.66
2024-03-26,S5_2,zone_5,10.0,22.3,75.68,6.42,46.06,23.16,209.63
2024-03-27,S5_2,zone_5,10.0,18.72,75.54,6.6,45.02,26.42,175.18
2024-03-28,S5_2,zone_5,10.0,24.15,66.94,6.37,44.99,26.3,177.42
2024-03-29,S5_2,zone_5,10.0,21.09,58.69,6.41,45.22,31.91,188.45
2024-03-30,S5_2,zone_5,10.0,16.49,60.14,6.64,43.99,30.66,194.12
2024-03-31,S5_2,zone_5,13.39,14.45,83.28,6.33,44.59,26.91,167.3
2024-04-01,S5_2,zone_5,10.0,24.37,80.64,6.6,45.05,19.86,169.25
2024-04-02,S5_2,zone_5,10.0,21.51,85.14,6.4,45.3,19.65,173.28
2024-04-03,S5_2,zone_5,10.0,21.71,62.87,6.56,45.43,25.67,208.6
2024-04-04,S5_2,zone_5,10.0,22.99,65.78,6.43,45.17,28.68,194.26
2024-04-05,S5_2,zone_5,10.0,22.57,55.2,6.35,44.26,26.24,196.42
2024-04-06,S5_2,zone_5,10.0,12.71,80.5,6.72,40.69,18.51,179.83
2024-04-07,S5_2,zone_5,10.0,25.82,71.49,6.46,40.92,23.05,206.16
2024-04-08,S5_2,zone_5,10.0,20.46,87.06,6.52,40.17,32.9,197.07
2024-04-09,S5_2,zone_5,10.6,20.37,70.24,6.57,37.87,24.01,182.69
2024-04-10,S5_2,zone_5,10.0,19.04,63.27,6.34,38.66,27.86,206.93
2024-04-11,S5_2,zone_5,10.0,13.69,70.57,6.73,39.86,25.65,164.5
2024-04-12,S5_2,zone_5,10.0,18.27,73.6,6.52,38.96,33.31,209.43
2024-04-13,S5_2,zone_5,10.0,21.01,76.94,6.71,38.78,26.25,162.9
2024-04-14,S5_2,zone_5,10.0,14.19,79.22,6.32,40.26,28.83,199.56
2024-04-15,S5_2,zone_5,10.0,24.31,71.68,6.42,39.18,28.12,183.42
2024-04-16,S5_2,zone_5,10.0,9.72,62.29,6.77,38.31,25.83,171.69
2024-04-17,S5_2,zone_5,10.0,17.27,75.17,6.38,39.78,20.73,206.32
2024-04-18,S5_2,zone_5,10.0,21.31,73.88,6.34,37.37,30.65,216.2
2024-04-19,S5_2,zone_5,10.0,26.2,80.85,6.13,36.78,27.05,185.29
2024-04-20,S5_2,zone_5,10.0,14.52,68.81,6.31,38.69,31.85,190.19
2024-04-21,S5_2,zone_5,10.0,18.69,67.6,6.21,41.95,27.73,206.04
