date,sensor_id,zone_id,ground_moisture,temperature,humidity,pH,nutrient_N,nutrient_P,nutrient_K
2025-09-08,S6_2,zone_6,12.59,20.59,72.77,6.56,28.33,21.38,220.02
2025-09-09,S6_2,zone_6,11.68,24.25,61.93,6.31,29.73,16.46,164.29
2025-09-10,S6_2,zone_6,10.0,22.71,80.46,6.52,46.95,20.03,225.28
2025-09-11,S6_2,zone_6,10.0,29.25,64.38,6.38,48.64,18.99,232.87
2025-09-12,S6_2,zone_6,10.0,26.4,68.54,6.15,47.13,20.96,214.73
2025-09-13,S6_2,zone_6,10.0,24.54,59.09,6.2,46.08,20.18,194.91
2025-09-14,S6_2,zone_6,10.0,31.67,69.93,6.28,46.2,21.92,185.22
2025-09-15,S6_2,zone_6,10.0,21.74,75.63,6.54,46.09,23.35,206.35
2025-09-16,S6_2,zone_6,10.0,16.04,69.28,5.93,44.73,25.16,259.48
2025-09-17,S6_2,zone_6,10.0,25.52,78.66,6.47,44.79,16.01,184.03
2025-09-18,S6_2,zone_6,10.0,27.48,65.76,6.52,44.62,20.14,235.45
2025-09-19,S6_2,zone_6,10.0,24.47,77.93,6.46,43.89,22.93,211.1
2025-09-20,S6_2,zone_6,10.0,23.85,50.81,6.34,45.81,20.27,233.5
2025-09-21,S6_2,zone_6,10.0,25.67,52.58,6.41,47.13,17.95,209.71
2025-09-22,S6_2,zone_6,10.0,18.83,57.97,6.21,47.33,17.83,202.82
2025-09-23,S6_2,zone_6,10.0,26.54,56.53,6.21,47.15,15.38,199.03
2025-09-24,S6_2,zone_6,10.0,31.7,59.35,6.38,47.0,16.72,197.78
2025-09-25,S6_2,zone_6,11.6,17.16,83.09,6.39,48.84,24.04,215.09
2025-09-26,S6_2,zone_6,10.0,31.33,78.18,6.26,48.13,19.84,185.09
2025-09-27,S6_2,zone_6,10.0,24.4,65.71,6.3,47.24,22.4,213.72
2025-09-28,S6_2,zone_6,10.0,25.63,74.12,6.44,48.48,18.79,219.78
2025-09-29,S6_2,zone_6,10.0,18.69,60.3,6.51,46.46,18.96,204.26
2025-09-30,S6_2,zone_6,10.0,26.01,71.18,6.2,46.84,13.35,204.58
2025-10-01,S6_2,zone_6,10.0,23.47,72.49,6.03,46.54,23.3,184.64
2025-10-02,S6_2,zone_6,10.0,17.74,70.06,6.35,45.94,25.89,219.0
2025-10-03,S6_2,zone_6,10.0,26.98,75.8,6.43,46.24,26.43,233.29
2025-10-04,S6_2,zone_6,10.0,27.56,61.49,6.51,46.84,19.49,197.8
2025-10-05,S6_2,zone_6,10.17,17.61,68.28,6.04,47.58,20.06,202.81
2025-10-06,S6_2,zone_6,10.0,27.09,62.67,6.5,48.73,20.22,198.1
2025-10-07,S6_2,zone_6,10.0,16.8,73.72,6.54,48.8,19.21,173.54
2025-10-08,S6_2,zone_6,10.0,18.05,66.93,6.46,49.52,12.75,230.87
2025-10-09,S6_2,zone_6,10.0,30.42,62.56,6.53,49.81,19.74,232.36
2025-10-10,S6_2,zone_6,10.0,22.61,75.69,6.18,48.41,22.95,201.56
2025-10-11,S6_2,zone_6,10.0,29.92,57.72,6.52,46.63,20.44,197.9
2025-10-12,S6_2,zone_6,10.0,28.97,71.97,6.36,45.4,21.62,232.12
2025-10-13,S6_2,zone_6,10.0,26.54,53.29,6.38,46.2,16.49,202.89
2025-10-14,S6_2,zone_6,10.27,17.54,80.54,6.41,47.84,18.5,203.25
2025-10-15,S6_2,zone_6,10.0,22.46,64.54,6.19,48.18,19.85,196.15
2025-10-16,S6_2,zone_6,10.0,25.3,59.02,6.38,49.59,10.0,223.42
2025-10-17,S6_2,zone_6,10.6,19.3,78.1,6.2,49.86,18.0,226.99
2025-10-18,S6_2,zone_6,11.58,20.73,71.6,6.29,48.89,23.37,210.48
2025-10-19,S6_2,zone_6,10.0,22.67,47.84,6.25,48.12,20.2,228.52
2025-10-20,S6_2,zone_6,10.0,24.17,53.64,6.34,49.08,21.08,224.94
2025-10-21,S6_2,zone_6,10.0,26.83,61.0,6.31,50.0,18.61,173.97
2025-10-22,S6_2,zone_6,10.0,23.28,62.88,6.15,50.0,26.03,190.1
2025-10-23,S6_2,zone_6,10.0,29.06,60.48,6.02,50.0,20.82,210.34
2025-10-24,S6_2,zone_6,10.0,20.16,62.86,6.42,50.0,19.85,196.17
2025-10-25,S6_2,zone_6,10.0,24.93,67.92,6.11,50.0,22.54,205.04
2025-10-26,S6_2,zone_6,10.0,23.14,80.64,6.26,49.68,22.02,215.76
2025-10-27,S6_2,zone_6,10.0,19.79,72.79,6.41,50.0,24.21,200.59
2025-10-28,S6_2,zone_6,10.0,16.33,60.0,6.45,50.0,16.83,225.25
2025-10-29,S6_2,zone_6,10.0,24.55,55.39,6.16,47.94,20.56,191.63
2025-10-30,S6_2,zone_6,10.0,14.01,64.77,6.37,49.06,18.19,196.69
2025-10-31,S6_2,zone_6,10.0,25.3,66.59,6.3,48.69,25.51,220.72
2025-11-01,S6_2,zone_6,10.0,12.97,78.4,6.58,47.57,21.39,194.01
2025-11-02,S6_2,zone_6,10.0,21.43,75.17,6.38,48.12,20.35,202.27
2025-11-03,S6_2,zone_6,10.0,20.92,78.86,6.51,48.12,20.11,249.03
2025-11-04,S6_2,zone_6,10.0,23.14,64.77,6.29,48.23,14.7,243.98
2025-11-05,S6_2,zone_6,11.62,24.15,70.71,6.44,47.97,18.15,210.55
2025-11-06,S6_2,zone_6,10.0,27.14,79.42,6.49,47.26,17.15,225.57
2025-11-07,S6_2,zone_6,10.0,17.31,62.6,6.23,47.52,18.94,197.82
2025-11-08,S6_2,zone_6,10.0,21.02,81.26,6.49,47.44,16.86,200.46
2025-11-09,S6_2,zone_6,10.0,27.06,76.18,6.47,47.04,15.31,218.56
2025-11-10,S6_2,zone_6,10.0,24.26,63.14,6.32,46.59,23.41,216.04
2025-11-11,S6_2,zone_6,10.0,21.79,50.56,6.29,44.16,21.14,222.59
2025-11-12,S6_2,zone_6,10.0,23.17,55.41,6.02,44.87,24.54,223.02
2025-11-13,S6_2,zone_6,10.0,18.56,50.28,6.36,44.29,18.41,227.58
2025-11-14,S6_2,zone_6,12.78,17.56,73.55,6.31,43.95,17.71,212.95
2025-11-15,S6_2,zone_6,10.43,20.36,51.08,6.31,43.76,23.03,207.52
2025-11-16,S6_2,zone_6,10.0,19.13,63.18,6.14,43.1,15.34,216.99
2025-11-17,S6_2,zone_6,10.0,20.11,70.86,6.48,42.09,21.14,179.06
2025-11-18,S6_2,zone_6,10.0,19.72,64.94,6.37,41.23,25.86,189.57
2025-11-19,S6_2,zone_6,10.73,19.19,60.87,6.27,40.41,17.76,210.96
2025-11-20,S6_2,zone_6,10.95,20.38,80.27,6.34,40.22,21.91,193.54
2025-11-21,S6_2,zone_6,10.0,20.47,59.98,6.33,39.54,24.07,219.02
2025-11-22,S6_2,zone_6,10.0,20.88,64.4,6.18,39.06,23.46,220.06
2025-11-23,S6_2,zone_6,10.0,24.28,61.98,6.57,37.62,25.64,232.17
2025-11-24,S6_2,zone_6,10.0,20.28,67.57,6.27,39.58,19.53,201.01
2025-11-25,S6_2,zone_6,10.0,14.67,61.5,6.61,40.13,20.29,234.29
2025-11-26,S6_2,zone_6,10.0,20.67,74.95,6.69,40.91,17.02,216.57
2025-11-27,S6_2,zone_6,10.0,18.74,81.83,6.65,40.57,16.45,198.26
2025-11-28,S6_2,zone_6,10.0,22.47,64.8,6.48,40.76,19.66,212.31
2025-11-29,S6_2,zone_6,10.0,26.76,60.79,6.45,40.23,17.79,203.57
2025-11-30,S6_2,zone_6,10.0,25.49,59.5,6.65,42.24,23.44,212.82
2025-12-01,S6_2,zone_6,14.21,14.49,77.23,6.63,42.58,21.01,224.87
2025-12-02,S6_2,zone_6,11.66,11.09,86.24,6.19,44.38,24.76,223.68
2025-12-03,S6_2,zone_6,11.62,14.48,85.36,6.43,44.66,21.37,186.64
2025-12-04,S6_2,zone_6,10.12,17.52,71.65,6.32,42.13,22.82,186.09
2025-12-05,S6_2,zone_6,10.19,12.01,82.65,6.72,43.64,15.28,234.78
2025-12-06,S6_2,zone_6,10.0,11.63,66.4,6.47,44.66,19.8,213.31
2025-12-07,S6_2,zone_6,10.06,19.08,76.67,6.51,46.04,15.65,218.27
2025-12-08,S6_2,zone_6,10.0,15.93,79.98,6.43,45.24,24.19,222.84
2025-12-09,S6_2,zone_6,10.0,17.2,76.26,6.34,50.0,21.03,225.61
2025-12-10,S6_2,zone_6,10.0,14.57,78.7,6.13,49.86,21.6,194.73
2025-12-11,S6_2,zone_6,10.0,12.56,75.89,6.54,49.42,15.51,206.05
2025-12-12,S6_2,zone_6,10.91,14.61,66.39,6.55,50.0,26.21,229.94
2025-12-13,S6_2,zone_6,10.0,18.18,70.36,6.54,50.0,20.09,195.06
2025-12-14,S6_2,zone_6,10.0,11.69,64.97,6.31,49.06,22.24,229.14
2025-12-15,S6_2,zone_6,10.0,12.73,74.02,6.39,50.0,22.73,215.39
2025-12-16,S6_2,zone_6,10.0,11.74,75.09,6.26,49.76,14.2,197.24
2025-12-17,S6_2,zone_6,10.0,13.54,82.88,6.14,50.0,23.83,204.65
2025-12-18,S6_2,zone_6,10.0,17.16,74.2,6.74,50.0,18.64,216.1
2023-12-20,S6_3,zone_6,17.67,15.21,88.74,6.61,24.06,18.46,242.39
2023-12-21,S6_3,zone_6,18.45,13.52,78.9,6.71,23.67,10.0,206.55
2023-12-22,S6_3,zone_6,18.09,8.71,67.01,6.31,23.95,21.23,225.48
2023-12-23,S6_3,zone_6,16.88,10.98,74.35,6.34,22.13,18.12,237.44
2023-12-24,S6_3,zone_6,17.83,10.63,90.41,6.43,22.54,16.3,207.45
2023-12-25,S6_3,zone_6,16.56,13.37,70.93,6.33,24.47,16.79,219.62
2023-12-26,S6_3,zone_6,16.23,14.84,83.12,6.4,24.14,15.5,230.19
2023-12-27,S6_3,zone_6,17.1,13.7,81.84,6.45,23.15,16.26,215.71
2023-12-28,S6_3,zone_6,16.4,15.3,80.87,6.36,21.69,14.81,192.82
2023-12-29,S6_3,zone_6,13.67,18.25,65.53,6.49,22.15,15.21,232.81
2023-12-30,S6_3,zone_6,12.16,11.98,73.13,6.35,23.93,16.5,233.35
2023-12-31,S6_3,zone_6,12.23,11.72,71.18,6.3,24.41,17.82,232.39
2024-01-01,S6_3,zone_6,11.14,18.95,87.75,6.59,24.57,11.92,254.76
2024-01-02,S6_3,zone_6,10.28,16.29,68.41,6.52,25.85,17.65,203.52
2024-01-03,S6_3,zone_6,11.48,13.4,85.23,6.23,24.73,15.4,206.67
2024-01-04,S6_3,zone_6,10.26,13.41,70.0,6.32,25.91,18.2,190.0
2024-01-05,S6_3,zone_6,10.01,11.5,70.74,6.31,26.91,15.92,222.78
2024-01-06,S6_3,zone_6,10.0,11.95,78.16,6.36,26.73,20.98,232.68
2024-01-07,S6_3,zone_6,10.0,5.08,60.58,6.43,29.13,19.13,236.45
2024-01-08,S6_3,zone_6,11.45,14.41,75.34,6.32,28.63,20.99,245.33
2024-01-09,S6_3,zone_6,11.62,13.1,68.85,6.38,28.02,21.62,201.98
2024-01-10,S6_3,zone_6,10.0,14.91,73.11,6.44,28.89,17.7,213.05
2024-01-11,S6_3,zone_6,10.0,18.43,76.46,6.49,30.64,18.49,235.07
2024-01-12,S6_3,zone_6,10.29,14.82,85.47,6.19,31.02,19.01,242.8
2024-01-13,S6_3,zone_6,10.0,12.27,76.97,6.42,30.63,17.24,232.27
2024-01-14,S6_3,zone_6,10.0,12.67,79.93,6.42,30.38,23.93,232.47
2024-01-15,S6_3,zone_6,10.54,17.5,79.2,6.22,30.76,25.61,222.1
2024-01-16,S6_3,zone_6,11.1,11.1,74.25,6.38,29.14,18.23,229.67
2024-01-17,S6_3,zone_6,10.62,9.93,71.24,6.38,28.46,15.62,233.05
2024-01-18,S6_3,zone_6,10.0,9.95,71.27,6.52,27.5,15.98,212.59
2024-01-19,S6_3,zone_6,10.0,16.68,76.77,6.4,26.97,18.46,227.4
2024-01-20,S6_3,zone_6,10.62,11.08,76.57,6.53,26.89,11.02,214.92
2024-01-21,S6_3,zone_6,10.0,9.9,72.55,6.32,27.99,20.99,203.15
2024-01-22,S6_3,zone_6,10.0,12.1,80.36,6.36,26.82,19.77,219.69
2024-01-23,S6_3,zone_6,10.0,18.25,79.38,6.45,25.52,17.3,242.11
2024-01-24,S6_3,zone_6,10.0,10.79,86.5,6.74,26.1,13.11,237.12
2024-01-25,S6_3,zone_6,10.0,17.4,70.69,6.32,23.78,20.15,221.42
2024-01-26,S6_3,zone_6,10.0,17.4,95.0,6.5,23.85,13.67,226.59
2024-01-27,S6_3,zone_6,10.0,15.29,59.77,6.36,23.17,17.27,216.32
2024-01-28,S6_3,zone_6,10.0,10.36,81.83,6.46,22.73,13.87,219.4
2024-01-29,S6_3,zone_6,10.0,14.89,70.35,6.39,23.68,10.0,199.33
2024-01-30,S6_3,zone_6,10.56,8.27,76.84,6.41,21.48,18.94,226.82
2024-01-31,S6_3,zone_6,10.0,16.73,66.1,6.68,21.64,17.38,206.81
2024-02-01,S6_3,zone_6,10.0,13.73,69.84,6.53,20.57,20.51,232.89
2024-02-02,S6_3,zone_6,10.0,15.19,88.85,6.36,19.22,14.74,216.9
2024-02-03,S6_3,zone_6,10.57,11.15,76.78,6.49,16.87,23.52,209.0
2024-02-04,S6_3,zone_6,10.0,10.6,71.79,6.51,18.27,21.14,233.65
2024-02-05,S6_3,zone_6,10.0,12.12,85.34,6.37,19.28,17.84,190.87
2024-02-06,S6_3,zone_6,10.0,19.77,76.15,6.63,18.19,18.09,223.88
2024-02-07,S6_3,zone_6,10.16,7.02,76.27,6.53,19.38,19.68,231.29
2024-02-08,S6_3,zone_6,10.0,19.3,75.69,6.44,18.84,19.45,232.26
2024-02-09,S6_3,zone_6,10.0,15.32,63.72,6.52,18.67,22.04,224.7
2024-02-10,S6_3,zone_6,10.0,9.63,81.06,6.45,16.24,21.71,216.6
2024-02-11,S6_3,zone_6,10.0,13.88,86.17,6.66,16.09,19.24,237.8
2024-02-12,S6_3,zone_6,10.0,10.57,76.02,6.41,16.51,17.56,216.23
2024-02-13,S6_3,zone_6,10.0,15.76,92.55,6.51,14.92,17.08,224.95
2024-02-14,S6_3,zone_6,10.0,17.01,84.92,6.52,14.46,12.38,212.18
2024-02-15,S6_3,zone_6,10.0,11.57,75.8,6.64,15.26,19.33,222.47
2024-02-16,S6_3,zone_6,10.0,13.75,75.01,6.29,16.1,13.63,205.6
2024-02-17,S6_3,zone_6,10.0,13.89,61.74,6.51,15.04,18.24,211.68
2024-02-18,S6_3,zone_6,10.0,11.34,65.65,6.85,14.45,14.9,176.7
2024-02-19,S6_3,zone_6,10.0,15.99,85.77,6.8,14.18,17.12,222.99
2024-02-20,S6_3,zone_6,10.0,11.37,81.31,6.49,15.03,12.26,224.33
2024-02-21,S6_3,zone_6,10.0,11.84,90.93,6.55,15.32,13.67,280.0
2024-02-22,S6_3,zone_6,10.0,15.2,75.17,6.39,15.49,13.04,206.2
2024-02-23,S6_3,zone_6,10.0,12.67,86.27,6.56,14.2,17.15,232.65
2024-02-24,S6_3,zone_6,11.46,12.75,82.83,6.46,13.81,13.03,238.53
2024-02-25,S6_3,zone_6,12.4,9.49,77.45,6.14,10.13,10.67,224.92
2024-02-26,S6_3,zone_6,10.0,12.74,67.85,6.5,10.29,21.62,221.66
2024-02-27,S6_3,zone_6,10.0,14.82,71.33,6.64,10.0,12.61,240.37
2024-02-28,S6_3,zone_6,10.0,16.47,74.33,6.42,11.02,13.69,231.29
2024-02-29,S6_3,zone_6,10.0,18.67,81.57,6.42,12.44,15.77,201.06
2024-03-01,S6_3,zone_6,10.0,17.84,65.5,6.37,12.13,13.59,199.48
2024-03-02,S6_3,zone_6,10.0,24.5,75.66,6.51,13.0,15.51,231.9
2024-03-03,S6_3,zone_6,10.0,25.22,74.79,6.45,11.08,12.7,214.9
2024-03-04,S6_3,zone_6,10.0,11.25,51.4,6.77,11.0,10.0,235.31
2024-03-05,S6_3,zone_6,10.0,14.0,76.31,6.47,11.01,18.84,226.18
2024-03-06,S6_3,zone_6,10.0,18.35,52.66,6.93,10.17,22.58,201.86
2024-03-07,S6_3,zone_6,10.0,26.44,73.66,6.48,11.06,18.74,176.98
2024-03-08,S6_3,zone_6,10.0,12.73,55.19,6.71,11.69,22.55,214.35
2024-03-09,S6_3,zone_6,10.0,14.19,59.18,6.49,10.61,18.13,213.21
2024-03-10,S6_3,zone_6,10.0,17.75,63.28,6.47,10.29,20.3,214.22
2024-03-11,S6_3,zone_6,10.0,16.94,67.14,6.35,11.19,19.64,210.69
2024-03-12,S6_3,zone_6,10.0,18.66,59.62,6.53,10.98,16.73,227.7
2024-03-13,S6_3,zone_6,10.0,10.39,61.21,6.47,12.72,13.76,227.46
2024-03-14,S6_3,zone_6,10.67,14.62,60.75,6.47,11.84,13.69,189.37
2024-03-15,S6_3,zone_6,10.0,11.72,75.23,6.29,13.72,14.11,231.89
2024-03-16,S6_3,zone_6,10.0,13.71,59.28,6.32,13.55,17.24,238.28
2024-03-17,S6_3,zone_6,10.0,28.82,56.85,6.71,14.12,19.43,224.51
2024-03-18,S6_3,zone_6,10.0,19.55,74.41,6.57,15.24,12.65,217.97
2024-03-19,S6_3,zone_6,10.0,10.87,61.99,6.39,27.47,11.73,247.64
2024-03-20,S6_3,zone_6,10.0,23.76,72.39,6.61,28.37,23.07,253.61
2024-03-21,S6_3,zone_6,10.0,24.75,69.77,6.7,28.32,15.31,241.83
2024-03-22,S6_3,zone_6,10.0,25.82,70.37,6.37,30.92,17.59,245.7
2024-03-23,S6_3,zone_6,10.0,25.12,61.31,6.53,29.81,13.55,219.86
2024-03-24,S6_3,zone_6,10.0,19.72,63.13,6.58,31.28,22.42,211.13
2024-03-25,S6_3,zone_6,10.0,18.42,55.21,6.41,31.05,16.22,208.81
2024-03-26,S6_3,zone_6,10.0,17.1,44.45,6.68,29.55,21.57,204.88
2024-03-27,S6_3,zone_6,10.0,21.35,59.51,6.49,32.57,10.0,229.74
2024-03-28,S6_3,zone_6,11.43,14.89,74.64,6.57,34.67,17.73,227.56
2024-03-29,S6_3,zone_6,10.0,24.58,72.77,6.5,35.54,13.28,211.24
2024-03-30,S6_3,zone_6,10.0,14.82,71.56,6.6,33.34,11.79,250.96
2024-03-31,S6_3,zone_6,10.0,15.72,63.83,6.71,34.82,24.58,218.07
2024-04-01,S6_3,zone_6,10.0,10.47,69.45,6.5,33.96,16.35,235.69
2024-04-02,S6_3,zone_6,10.0,16.95,75.53,6.49,31.55,13.32,193.94
2024-04-03,S6_3,zone_6,10.0,14.65,69.07,6.42,30.23,13.57,219.64
2024-04-04,S6_3,zone_6,10.0,17.31,60.03,6.68,27.36,19.16,246.45
2024-04-05,S6_3,zone_6,10.0,23.78,75.72,6.49,28.71,11.68,247.5
2024-04-06,S6_3,zone_6,10.0,16.52,74.93,6.58,27.26,17.24,224.01
2024-04-07,S6_3,zone_6,10.0,11.07,55.6,6.69,26.0,17.41,216.61
2024-04-08,S6_3,zone_6,10.0,21.08,60.18,6.39,27.08,18.01,205.38
2024-04-09,S6_3,zone_6,10.0,19.23,66.14,6.51,27.34,22.73,198.54
2024-04-10,S6_3,zone_6,10.0,20.93,84.08,6.44,27.03,13.54,241.63
2024-04-11,S6_3,zone_6,10.0,24.05,76.55,6.57,24.25,18.79,217.74
2024-04-12,S6_3,zone_6,10.0,24.25,67.76,6.52,24.59,10.67,214.34
2024-04-13,S6_3,zone_6,10.0,22.49,67.15,6.37,22.87,18.75,231.38
2024-04-14,S6_3,zone_6,10.0,21.69,81.15,6.6,22.11,19.76,228.06
2024-04-15,S6_3,zone_6,10.0,22.04,65.59,6.31,22.15,15.89,222.57
2024-04-16,S6_3,zone_6,10.0,17.66,64.14,6.43,22.69,16.68,228.38
2024-04-17,S6_3,zone_6,10.0,25.08,68.43,6.36,21.73,14.55,196.44
2024-04-18,S6_3,zone_6,10.0,14.71,74.8,6.8,19.49,23.95,222.29
2024-04-19,S6_3,zone_6,10.0,15.69,53.81,6.37,23.85,17.76,217.54
2024-04-20,S6_3,zone_6,10.0,23.64,69.27,6.7,23.93,15.63,204.26
2024-04-21,S6_3,zone_6,10.0,21.32,75.67,6.58,22.91,15.41,216.33
2024-04-22,S6_3,zone_6,10.0,19.03,70.84,6.5,22.98,18.5,198.06
2024-04-23,S6_3,zone_6,10.0,17.63,83.66,6.38,24.02,18.9,211.72
2024-04-24,S6_3,zone_6,10.0,23.04,64.38,6.47,21.17,12.24,223.35
2024-04-25,S6_3,zone_6,10.0,23.88,64.57,6.54,22.1,13.24,224.41
2024-04-26,S6_3,zone_6,10.0,16.67,75.12,6.38,22.53,16.2,219.94
2024-04-27,S6_3,zone_6,10.0,18.34,56.46,6.72,23.78,16.05,245.06
2024-04-28,S6_3,zone_6,10.0,12.63,65.36,6.32,23.48,11.84,242.91
2024-04-29,S6_3,zone_6,11.08,19.35,75.28,6.62,24.27,16.66,223.2
2024-04-30,S6_3,zone_6,10.0,21.83,70.56,6.24,23.67,17.06,215.24
2024-05-01,S6_3,zone_6,10.0,23.02,66.22,6.48,25.09,15.32,228.52
2024-05-02,S6_3,zone_6,10.0,25.78,60.32,6.29,24.7,14.3,219.32
2024-05-03,S6_3,zone_6,10.0,22.15,68.02,6.78,25.68,15.22,205.81
2024-05-04,S6_3,zone_6,10.0,13.18,57.63,6.44,24.33,13.55,222.17
2024-05-05,S6_3,zone_6,10.0,20.21,72.59,6.67,26.14,13.36,210.55
2024-05-06,S6_3,zone_6,10.0,24.49,59.5,6.52,24.08,15.8,207.33
2024-05-07,S6_3,zone_6,10.0,28.82,71.33,6.47,22.88,11.86,242.01
2024-05-08,S6_3,zone_6,10.0,24.41,58.95,6.58,24.39,11.48,196.2
2024-05-09,S6_3,zone_6,10.0,16.88,78.99,6.39,23.79,14.55,223.39
2024-05-10,S6_3,zone_6,10.0,13.15,75.31,6.37,23.29,19.16,226.08
2024-05-11,S6_3,zone_6,10.0,26.15,66.1,6.42,24.15,18.42,189.16
2024-05-12,S6_3,zone_6,10.0,25.85,69.03,6.26,24.58,14.56,226.37
2024-05-13,S6_3,zone_6,10.0,24.54,85.18,6.44,23.33,12.39,228.23
2024-05-14,S6_3,zone_6,10.0,20.98,73.42,6.27,22.53,13.5,220.97
2024-05-15,S6_3,zone_6,10.0,17.65,67.17,6.28,22.59,14.34,243.74
2024-05-16,S6_3,zone_6,10.0,14.32,69.76,6.15,24.47,14.44,218.12
2024-05-17,S6_3,zone_6,10.0,14.62,66.96,6.58,26.57,17.83,244.0
2024-05-18,S6_3,zone_6,10.0,17.74,67.37,6.34,24.91,17.73,241.19
2024-05-19,S6_3,zone_6,10.0,22.04,70.45,6.22,26.66,15.31,242.48
2024-05-20,S6_3,zone_6,10.0,15.36,63.29,6.44,27.56,14.72,198.48
2024-05-21,S6_3,zone_6,10.0,19.25,67.87,6.61,25.89,14.17,217.68
2024-05-22,S6_3,zone_6,10.0,14.57,71.79,6.64,24.64,10.34,206.76
2024-05-23,S6_3,zone_6,10.0,28.54,68.08,6.43,25.61,14.05,239.73
2024-05-24,S6_3,zone_6,10.0,19.13,62.24,6.58,25.45,13.06,213.45
2024-05-25,S6_3,zone_6,10.0,26.24,66.49,6.29,26.28,18.02,233.89
2024-05-26,S6_3,zone_6,10.0,22.92,72.28,6.45,25.89,16.91,218.31
2024-05-27,S6_3,zone_6,10.0,24.98,60.64,6.26,25.21,13.65,211.25
2024-05-28,S6_3,zone_6,10.0,22.18,67.91,6.32,23.35,17.22,228.12
2024-05-29,S6_3,zone_6,10.0,16.0,67.51,6.35,24.53,12.44,239.91
2024-05-30,S6_3,zone_6,10.0,21.16,68.53,6.48,24.82,21.07,206.35
2024-05-31,S6_3,zone_6,10.0,13.68,63.33,6.4,24.05,11.14,236.45
2024-06-01,S6_3,zone_6,10.0,32.29,47.8,6.35,22.66,18.47,246.22
2024-06-02,S6_3,zone_6,10.0,21.55,50.96,6.31,23.93,15.59,214.5
2024-06-03,S6_3,zone_6,10.0,31.81,66.23,6.2,24.87,24.0,219.49
2024-06-04,S6_3,zone_6,10.0,34.77,61.12,6.33,24.19,10.62,221.09
2024-06-05,S6_3,zone_6,10.0,34.1,61.79,6.11,24.66,10.0,243.24
2024-06-06,S6_3,zone_6,10.0,32.67,63.48,6.66,23.43,21.65,234.06
2024-06-07,S6_3,zone_6,10.0,25.4,46.58,6.29,22.77,15.5,264.78
2024-06-08,S6_3,zone_6,10.0,25.66,66.39,6.44,22.7,10.0,219.71
2024-06-09,S6_3,zone_6,10.0,23.43,46.04,6.39,23.62,21.14,209.98
2024-06-10,S6_3,zone_6,10.0,24.79,55.36,6.33,24.3,13.6,225.14
2024-06-11,S6_3,zone_6,10.0,35.44,59.79,6.26,23.54,16.39,218.43
2024-06-12,S6_3,zone_6,10.0,30.39,57.23,6.34,21.07,13.43,230.43
2024-06-13,S6_3,zone_6,10.0,21.04,73.94,6.39,22.76,15.48,224.47
2024-06-14,S6_3,zone_6,10.0,29.27,56.87,6.36,22.17,18.73,210.4
2024-06-15,S6_3,zone_6,10.0,22.86,47.61,6.26,22.04,12.63,226.22
2024-06-16,S6_3,zone_6,10.0,27.51,59.66,6.6,21.51,15.54,219.15
2024-06-17,S6_3,zone_6,10.0,21.53,51.14,6.25,38.08,15.76,227.18
2024-06-18,S6_3,zone_6,10.0,27.19,63.89,6.47,36.33,11.06,203.11
2024-06-19,S6_3,zone_6,10.0,27.23,60.21,6.37,36.38,13.47,223.53
2024-06-20,S6_3,zone_6,10.0,33.05,65.85,6.54,37.52,16.6,218.94
2024-06-21,S6_3,zone_6,10.0,23.09,52.69,6.26,38.23,19.53,249.42
2024-06-22,S6_3,zone_6,10.0,31.56,43.64,6.56,37.87,15.91,193.0
2024-06-23,S6_3,zone_6,10.0,26.43,47.42,6.28,37.14,23.94,234.9
2024-06-24,S6_3,zone_6,10.0,34.26,51.57,6.22,36.0,12.35,209.49
2024-06-25,S6_3,zone_6,10.0,27.43,64.76,6.29,37.19,18.12,231.68
2024-06-26,S6_3,zone_6,10.0,28.56,61.64,6.64,36.12,13.16,201.83
2024-06-27,S6_3,zone_6,10.0,21.42,50.81,6.56,35.84,16.68,221.7
2024-06-28,S6_3,zone_6,10.0,32.34,57.89,6.35,37.17,16.49,213.17
2024-06-29,S6_3,zone_6,10.0,35.78,47.5,6.3,37.13,11.24,245.55
2024-06-30,S6_3,zone_6,10.0,25.47,59.76,6.66,36.2,14.44,224.7
2024-07-01,S6_3,zone_6,10.0,34.86,53.03,6.5,36.96,17.24,208.86
2024-07-02,S6_3,zone_6,10.0,35.06,45.17,6.35,36.82,16.82,261.78
2024-07-03,S6_3,zone_6,10.0,27.6,55.38,6.34,36.22,18.65,216.92
2024-07-04,S6_3,zone_6,10.0,34.41,67.67,6.28,38.45,10.0,206.75
2024-07-05,S6_3,zone_6,10.0,36.36,62.0,6.17,39.52,16.65,207.76
2024-07-06,S6_3,zone_6,10.0,34.77,68.47,6.21,39.63,12.39,240.66
2024-07-07,S6_3,zone_6,10.0,36.88,61.49,6.38,37.39,14.73,181.88
2024-07-08,S6_3,zone_6,10.0,31.56,63.57,6.36,38.03,12.2,240.81
2024-07-09,S6_3,zone_6,10.0,30.36,59.41,6.36,37.87,17.27,221.27
2024-07-10,S6_3,zone_6,10.0,22.38,58.27,6.26,36.15,15.93,234.69
2024-07-11,S6_3,zone_6,10.0,33.65,58.03,6.21,36.63,17.62,213.41
2024-07-12,S6_3,zone_6,10.0,38.13,51.13,6.16,34.36,10.0,212.02
2024-07-13,S6_3,zone_6,10.0,34.51,55.59,6.26,34.93,18.9,219.94
